"EDR151847","((:corona)) ((:phallus ad sin. versus)) ((:corona))<br><br>VI K(alendas) Sep(tembres) masimus (:mansimus)<br>Popeis (:Pompeis)"
"EDR151869","&#12296;:textus in tabula ansata&#12297;<br><br>Aug(usto)<br>feli=<br>citer"
"EDR151912","&#916;&#953;&#974;&#966;&#945;&#957;&#964;&#959;&#1010; (:&#916;&#953;&#972;&#966;&#945;&#957;&#964;&#959;&#1010;)<br>&#924;&#919;&#924;+++++++<br>&#12296;:vacat&#12297;<br>&#7948;&#948;&#969;&#957;&#1010; (:&#7948;&#948;&#969;&#957;&#953;&#1010;)<br>&#7977;&#955;&#953;&#972;&#948;&#969;&#961;&#959;&#1010;<br>&#7944;&#803;&#961;&#803;&#964;&#949;&#956;&#8134;&#1010;<br>&#916;&#953;&#959;&#947;&#941;&#957;&#951;&#1010;<br>&#914;&#945;&#973;&#948;&#945;&#957;&#959;&#1010;<br>&#7944;&#960;&#959;&#955;&#974;&#948;&#969;&#961;&#959;&#1010; (:&#7944;&#960;&#959;&#955;&#955;&#972;&#948;&#969;&#961;&#959;&#1010;)<br>&#916;&#921;&#927;<br>&#928;&#959;&#955;&#972;&#957;&#953;&#959;&#1010; (:&#7944;&#960;&#959;&#955;&#955;&#974;&#957;&#953;&#959;&#1010;)<br>&#7960;&#960;&#940;&#947;&#945;&#952;&#959;&#1010;"
"EDR151920","Soles&#803;"
"EDR151921","A SER XXXI"
"EDR151953","C&#818;a&#818;l&#818;os (:&#954;&#945;&#955;&#972;&#962;?) Paris isse (:ipse)<br>S&#818;eptentrio&#818;"
"EDR151957","&#917;&#8020;&#960;&#955;&#959;&#965;&#1010;<br>&#966;&#943;&#955;(---)"
"EDR151965","I&#773;I&#773;vir (:duovir)<br>erat"
"EDR151809","&#12296;ad dexteram&#12297; ((:galea cristata columnae vel polo imposita)) <br>M(---?) V&#803;aler&#803;iu(s) IV&#803;[- - -]<br>&#12296;:infra&#12297; ((:gladiator armatus)) "
"EDR175190","Glagus<br>Gl"
"EDR175186","&#12296;:ad perpendiculum&#12297;<br>DTCIVBXA"
"EDR175430","Augusto<br>feliciter"
"EDR175486","ROMA<br>OLIM<br>MILO<br>AMOR"
"EDR175487","SVN[i]BAS (:Sabinus) OIVRVC (:Curvio) SAL (:salutem)<br>SV&#923;"
"EDR173452","v&#770;a(le)"
"EDR174873","&#929;&#927;&#933;&#934;&#927;&#1017; (:Rufus)"
"EDR174878","&#8125;&#917;&#960;&#945;&#966;&#961;&#959;&#948;&#943;&#964;&#959;&#1010;"
"EDR174880","Vit<br>Vitalio baliat (:valeat?) car (:carus?) est.<br>Musicus"
"EDR174883","Regulo feliciter quia verpa est ((:phallus))<br>Reg<br>Regu"
"EDR175116","Victor va&#803;(le)"
"EDR175118","ab"
"EDR175144","Castor<br>((:equus))"
"EDR175145","Venimus"
"EDR175146","((denarius)) I a(sses) X"
"EDR175147","Luca (:Lucanica)"
"EDR175148","Lucanica IIII"
"EDR175159","XNAXIIIDIIII<br>DII LX"
"EDR175482","Suspirium puellarum<br>TR (:thrax)<br>Celadus Oct(avii) &#12296;pugnarum&#12297; III, ((coronarum)) III"
"EDR175161","Fora"
"EDR175165","C(aius) Concessu[s]"
"EDR175166","Crescens"
"EDR175167","Augutus (:Augustus)"
"EDR149325","Priscus caelator<br>Campano<br>gemmario<br>FEL (:feliciter)"
"EDR175571","Fullo<br>Cresces (:Crescens)<br>coponi sal(utem)"
"EDR175572","Cresces (:Crescens) fullonibus salutem<br>hic et u&#770;b&#770;q (:ubique)"
"EDR175198","&#952;&#949;&#959;&#948;&#959;&#956;&#951;&#964;&#949; &#924; &#913;&#928;&#913;&#932;&#929;&#913;<br>&#945;&#7984;&#952;&#941;&#961;&#953;&#945;&#953; &#960;&#964;&#941;&#961;&#965;&#947;&#949;&#1010; &#948;&#972;&#955;&#953;&#959;&#965;"
"EDR175508","&#12296;:ad sinistram&#12297; <br>Q(uintus) Ptronius (:Petronius) m(issus)<br>Otavs (:Octavus) &#12296;:pugnarum&#12297; XXXIIII<br>((:gladiator fugiens))<br><br>&#12296;:ad dextram&#12297;<br>Severus · v(icit)<br>lib(ertus) &#12296;:pugnarum&#12297; XXXXXV<br>((:gladiator qui alterum illum persequitur))"
"EDR175589","Successus textor amat coponiaes ancilla(m)<br>nomine Hiredem (:Iridem) quae quidem illum<br>non curat. &#12296;:vacat&#12297; sed ille rogat illa comiseretur (:commiseretur).<br>&#12296;:vacat&#12297; scribit rivalis. vale.<br>Invidiose, quia rumperes (:rumperis) sedare (:sectari?) noli formonsiorem <br>et qui est homo pravessimus (:pravissimus) et bellus."
"EDR175590","Sabine calos (:&#954;&#945;&#955;&#972;&#962;) Hermeros te amat ((:palma))<br>Sabine calos  HIIRMIROIITEAMATA ((:palma))"
"EDR175600","((:anser spectans ad sinistram))<br>Mulviu Mulvi "
"EDR175601","Amantis (:amantes) ut apis (:apes) vita(m) mellita(m) exigunt<br>Velle (:vellem)<br>"
"EDR168646","quis (:quisquis) amat valeat pereat qui <br>nescit amare bis tanto pereat <br>quisquis amare vetat <br>"
"EDR175602","Amoris ignes si sentires, mulio<br>magi (:magis) properares ut videres Venerem.<br>Diligo &#12314;puerum&#12315; iuvenem, Venustum; rogo, punge, iamus (:eamus).<br>Bibisti. Iamus (:eamus), prende lora et excute, <br>Pompeios defer, ubi dulcis est amor<br>meus es[- - -]"
"EDR175604","[A]rma virumque cano, Troia (:Troiae) qui primus ab oris"
"EDR175605","militat omnes (:omnis?)"
"EDR175606","Quisquis amat veniat. Veneri volo frangere costas<br>fustibus et lumbos debilitare deae.<br>Si potest illa mihi tenerum pertundere pectus<br>quit (:cur? quid?) ego non possim caput illae (:illi) frangere fuste?"
